s2_cellid,0,1,2,3,4,5,6,7,8,9
10836457591685513216,1321692.6306031821,0.0,347813.85015873215,3130324.6514285896,2921636.34133335,4452017.282031772,13425614.61612706,32068436.984635107,45633177.14082566,5356333.292444475
10836457694764728320,10432783.556306591,0.0,2745469.356922787,24709224.212305084,23061942.59815141,35142007.76861168,105975117.17721958,253132274.70828098,360205579.6282697,42280228.096610926
10836457729124466688,13457047.73992038,0.0,3541328.3526106263,31871955.173495635,29747158.161929257,45329002.91341601,136695274.41077018,326510474.1106997,464622279.86251414,54536456.63020364
10836457763484205056,469586.1520000526,0.0,123575.30315790858,1112177.7284211772,1038032.5465264322,1581763.8804212299,4770006.701895271,11393642.951159172,16213079.774317605,1903059.6686317923
10836457832203681792,7401660.5945432605,0.0,2124637.1120245517,16937862.60698335,16447034.176110325,24563510.011909954,73667483.83736809,177188643.06165433,248122192.7776987,28855639.04606539
10836457866563420160,4640818.672074825,0.0,1226461.973726581,10974013.072259132,10261162.187457066,15621410.687029352,47096366.57044259,112530452.26252533,160012140.53933224,18774027.63389379
10836457969642635264,4981070.715211537,0.0,1310808.0829504044,11797272.74655364,11010787.896783398,16778343.461765178,50597192.001885615,120856505.2480273,171978020.48309308,20186444.47743623
10836458588117925888,3164509.0379246236,0.0,2260363.5985175883,2712436.318221106,7685236.234959801,7685236.234959801,19891199.666954778,57413235.402346745,49275926.447683424,3616581.7576281414
10836458622477664256,4199525.54522987,0.0,2260434.823207457,9463612.263341561,16173119.859090526,23415474.52647945,70782606.21495612,321143999.7438221,814407056.1294005,80313996.8781397
10836458656837402624,324708.2393059243,0.0,162354.11965296214,1298832.957223697,2922374.1537533184,3409436.512712205,12338913.093625123,55849817.160618976,160568224.33677956,18183661.40113176
10836458691197140992,29326837.148983628,0.0,9096662.948400864,40384907.2172232,72647568.28063636,90153562.38907304,278731709.4900273,449449633.7625991,421096958.75755894,36715606.12691152
10836458725556879360,4683730.016923302,0.0,1996968.004944584,16167297.732754532,27839640.512150418,39916742.40461441,131080563.78228463,617452263.9232583,1712413807.6243837,178746928.48876756
10836458759916617728,21423158.124830596,0.0,6593215.323871041,37165324.12526609,65228211.25097612,87862951.31539463,275827134.53269476,734190984.050339,1311881108.4965413,130955467.80722694
10836458794276356096,71001628.13929777,0.0,21002994.912095565,101522590.6152456,173460143.16343632,229605731.00527507,695153380.8932315,1127047980.694133,435905387.4142773,7245245.492617382
10836458966075047936,672356.9740208404,0.0,302560.6383093782,1445567.4941448069,2823899.29088753,2756663.5934854457,8370844.3265594635,13312668.08561264,7732105.201239665,336178.4870104202
10836459000434786304,3498060.7548813643,0.0,1574127.339696614,7520830.622994933,14691855.170501731,14342049.095013594,43550856.398272984,69261602.94665101,40227698.68113569,1749030.3774406821
10836459034794524672,10053932.561044566,0.0,4524269.652470055,21615955.006245818,42226516.75638718,41221123.50028273,125171460.38500486,199067864.70868242,115620224.45201252,5026966.280522283
10836459069154263040,1195376.0385490968,0.0,537919.2173470935,2570058.482880558,5020579.361906206,4901041.758051297,14882431.679936254,23668445.563272115,13746824.443314612,597688.0192745484
10836459137873739776,3569650.0199123533,0.0,396627.7799902615,3569650.0199123533,4627324.099886384,11634414.879714336,25648596.43937024,61873933.67848079,94397411.63768223,10576740.799740307
10836459172233478144,13809187.58491387,0.0,1671539.775864013,14274719.046402914,19076246.92024233,45348062.73008326,101352819.56344451,240357782.72257054,359126633.85706764,39919079.408149906
10836459206593216512,3148992.760217546,0.0,1417046.7420978956,6770334.434467724,13225769.592913693,12910870.316891938,39204959.864708446,62350056.65230741,36213416.74250178,1574496.380108773
10836459240952954880,17690465.75578571,0.0,5849295.174682747,33209961.11553981,44047927.24929492,84022841.02270123,272835085.6365325,804472252.3892552,546190227.9815015,13652492.157180445
10836459275312693248,67802939.79425034,0.0,18301167.809091613,80800291.88399602,111767006.81971991,144259236.7570449,401567918.4013948,671468591.1705805,254336536.8813223,8367741.924718433
10836459309672431616,71626052.66274704,0.0,25152794.873278465,105305615.67273581,152444915.5241883,219531852.57226393,574394221.1172839,964815656.1108037,373415681.59256685,11994767.757176515
10836459344032169984,86184869.18113971,0.0,31039550.80333967,119526190.9220867,176706436.70960313,266321582.24162003,823056732.8778356,1478265087.2647948,633281272.5269907,13007594.406936698
10836459378391908352,22994781.222698778,0.0,8370785.870153064,37710674.16081099,56524098.522630855,70625338.88094987,335982534.74010694,1407073932.4847107,1872504786.8114824,61875257.4906516
10836459412751646720,13054846.764399935,0.0,4648298.905669128,30622083.680850845,50737082.453182764,68614636.19514446,267902770.564214,887772175.3946141,656232274.1994122,17820311.630789515
10836459447111385088,31974208.0752125,0.0,12074845.243798487,62996394.76250851,100744430.95861685,143566062.01872104,474392784.7958585,1253578522.8308158,790627170.9327013,18621274.687580716
10836459481471123456,21853835.054381102,0.0,7307591.101808059,35299634.297099255,57836247.002057046,88526482.58718257,330578032.18742543,1290889473.7372382,1698125361.9935627,94037365.65771762
10836459515830861824,13889420.583633233,0.0,4910609.111738696,27994793.061177276,38651676.50257624,68220686.22240846,223511764.6622018,1209040441.1721218,2791476069.0905175,221213384.898301
10836459550190600192,29355952.262476925,0.0,7724541.002217818,16964949.52962793,45521365.890852705,52823613.94987468,268579646.0360999,1666779173.7050877,2694810334.589657,95424179.04768488
10836459584550338560,32938405.003189836,0.0,3040180.4463699777,20177145.670932386,32887106.85380792,53057240.189675435,188927101.14070293,837585138.0201979,1271750374.0605881,72872573.00087231
10836459618910076928,44766439.60846131,0.0,3567239.273281118,32684483.51668664,40613373.362372935,75792872.12821245,216358517.43263975,938136731.0059007,2306807893.5437713,205818563.38462207
10836459653269815296,32583239.21761915,0.0,568179.8401372753,14190652.239504555,28899011.642045632,30654023.83955821,115202069.9085936,532763501.8796087,1326756780.4808161,85235054.03401172
10836459687629553664,5133003.358911168,0.0,793784.6105472471,13035387.318189055,19279277.763983276,26070774.63637811,111303042.5287566,531251840.0122186,1238144128.1903198,85037226.08830829
10836459721989292032,24274391.585380487,0.0,1361337.1079671672,15716162.589197043,21704116.813238807,31690934.713925444,139705248.23763904,704861330.2999825,1834855031.8846126,142635582.64731508
10836459756349030400,71688220.20267874,0.0,1809749.4406503837,21275679.39985615,33523972.256587643,49004275.89828727,155211393.5289234,520199551.43008626,1018460243.5011637,63211582.32104712
10836459790708768768,87220033.86128987,0.0,10885252.024189418,59308884.40913684,92008321.0377657,156329606.10510734,486367038.66435397,1337575038.6784437,816685699.9165629,25444827.566297095
10836459825068507136,34384644.423416056,0.0,8017670.785460452,42018152.64252453,63968102.79716759,118206379.04393691,361291954.11898756,1059577815.3418514,1195723460.2669272,68272525.90638623
10836459859428245504,36793780.01589339,0.0,12638703.60944169,50846200.26329261,77117104.14346048,167680504.32373783,524896371.4038314,1464341556.7957222,827340564.3117423,22096501.751113195
10836459893787983872,58433007.1864132,0.0,11453819.240173396,54388459.83616651,73507014.87195426,174644214.97079855,503508650.1337728,1602908138.1888719,1112477138.6581552,33070501.38271811
10836459928147722240,55448364.88205911,0.0,7666015.442610844,46376432.43140358,74298840.32858981,153539642.2822137,518035454.2377515,1565921197.6712587,1034775503.7419358,29646589.62329719
10836459962507460608,38123782.142203346,0.0,10164578.30208168,50222982.928436674,71290096.2381369,133564749.04024313,455195150.9155693,1653899021.3185768,1070667756.8221595,31902530.454011295
10836459996867198976,31010502.593536194,0.0,8391160.868353214,45934048.70940425,76520700.67362219,116859142.62068923,472722446.1200594,1592219770.895646,1373374838.2309175,40516270.29147021
10836460031226937344,39240611.3409119,0.0,9393609.492237777,68449585.87599269,88762501.88999654,177076774.9131611,549140909.5545281,1447007240.0984204,758691735.3296677,21122466.461333647
10836460065586675712,42809573.073372364,0.0,8106509.488787081,56639735.454790756,87282412.61040345,145308131.73669967,404641818.6859936,1305558367.7321482,1375107789.4605556,66929433.970442936
10836460099946414080,50239243.762403294,0.0,18306153.168279253,86590712.17664789,110245787.617949,191649615.16563982,551571457.9571304,1406260960.2632308,1073676799.7130631,44533627.684466764
10836460134306152448,32430769.02257937,0.0,9387376.61866736,49677077.36031254,74899305.45138481,127041495.56012236,443496152.7105566,1504972486.891254,1586921610.2503603,54606739.69893285
10836460168665890816,25386429.21331731,0.0,7734427.597662543,35422699.960834585,58083564.277925335,155475306.3626693,428788447.3850949,1534078244.7964509,1657626446.0046253,64526684.25331345
10836460203025629184,48933977.2912186,0.0,15454516.97258404,44223547.428996354,78248171.23574275,164228988.23778796,460422495.0732878,1494299309.8317852,1475541676.7735171,62456396.14407024
10836460237385367552,33608035.297005825,0.0,12489281.744437339,55665506.74060568,74657338.53351554,158801921.62085202,425746674.41197354,1321303908.4804034,953876263.6665627,30166177.152232073
10836460271745105920,37290791.0424896,0.0,8434741.241130464,36200681.903833695,54166454.01383634,113481232.46252365,377321157.508123,1116945894.904132,1021570763.3043343,29055417.549237803
10836460306104844288,41582323.734254755,0.0,12757857.158734536,57316655.777579196,99478301.20776309,167260977.09453106,541144949.09843,1354969395.4891274,834925996.1365485,29155997.416631043
10836460340464582656,65105881.3902991,0.0,18218898.51103075,99846611.17124636,124698610.33884652,209257037.49814,651268753.8391377,1277099157.4651678,459585502.7717974,11232632.199253928
10836460374824321024,35500780.414784126,0.0,11347708.461137246,55119580.27628918,101522294.82984564,149029574.59502465,561467761.6199735,1283449104.2983494,479417355.961354,8195707.098658312
10836460409184059392,7236303.919979396,0.0,2195382.6358501855,10650282.233079288,20825748.91427266,29380501.232773352,109144757.53712481,211804229.28463984,71968764.49404302,974658.0160059088
10836460443543797760,90987202.77678578,0.0,22848763.65087836,102457178.63370298,161832400.16096094,221489806.83043674,615459641.2517694,949390768.6155808,239391238.20744884,4432390.307171505
10836460477903536128,53176225.09199499,0.0,25640794.782458834,85499833.52241188,123387596.86219035,149303856.11337543,380252516.8921275,430269205.1224682,89991413.16465396,4726952.309633503
10836460512263274496,62375923.20709972,0.0,16460146.32957242,92589589.50964275,145029352.0127477,204939055.38535324,647940846.9586575,1138022009.8699062,607142090.4956172,15254256.312020253
10836460546623012864,61692143.298379205,0.0,19744508.196082182,87922598.63796853,137908336.43113646,240474161.99416822,768623076.8799717,1687544237.2946777,592700098.3334603,11571818.085272579
10836460580982751232,77801847.7657906,0.0,22244391.66041192,109850159.3676198,192479738.38722983,280233963.5282161,874163412.4633936,1385962177.7259474,242128849.85986403,3081924.078912575
10836460615342489600,86585579.77656288,0.0,25308812.64962725,106951485.72285467,194156780.71260414,283727935.77966046,904649213.9406365,1385471129.688399,251524130.31236583,2841994.834873439
10836460649702227968,76762782.21622908,0.0,27062941.04617261,110288181.96008958,195590651.29383424,272419749.19729465,888527027.065994,1178886390.5258512,205984431.0852468,2318558.8517471855
10836460684061966336,63403806.148574635,0.0,21246147.44217505,105804518.79079106,165521787.97145018,263512808.71093163,858569015.8759674,1170457267.2887452,222521168.85408294,2446503.606885575
10836460718421704704,74633809.90046938,0.0,23275659.879191656,114809766.88244966,186957579.6857441,277346558.63813925,886210861.98205,1351269032.4184713,290609043.0126498,3033892.818628135
10836460752781443072,85587286.37485768,0.0,25582665.31583838,135113809.4040825,177563662.41841045,255982556.1275162,726319561.5210519,1302356417.656542,416025895.6997518,7744872.551522369
10836460787141181440,96729823.13654162,0.0,18328302.804282226,102951759.8937302,156740840.5642386,231383198.88165817,661428979.4126238,1357038930.277177,609677092.857506,16880635.6499732
10836460821500919808,115780115.62828428,0.0,28580698.992030937,133397685.69645408,202572265.69074446,303619235.52785486,731813828.7439816,1464014522.8535914,595385282.2086197,16427545.718830792
10836460855860658176,98532196.68950929,0.0,27867721.105643917,130571725.13698043,197502338.15230712,289178478.86912084,796735563.9525386,1424970083.896536,418786950.44490814,8319853.565521474
10836460890220396544,36946293.224958174,0.0,8652418.597448735,42297994.33210064,69874534.96220678,110454316.09080052,359997175.338714,891025259.3588285,313261709.6430267,5955606.169192326
10836460924580134912,49364081.60947241,0.0,7642078.43569786,45481156.74711074,81909455.3400666,107550457.4142085,266389480.2499105,528960669.47749346,250501315.7882135,12878285.885827653
10836461062019088384,18878573.828738213,0.0,1620959.6466758642,9308243.022835158,14400365.41880519,24920180.958635576,101489954.88249576,256217284.63279864,73000078.19318964,695858.0953667121
10836461096378826752,12344517.02937568,0.0,667870.9159413285,4652906.580511503,7324390.244276817,9673033.365610365,38369292.920009695,81090841.70917693,16028901.982591884,0.0
10836461268177518592,635409.431308743,0.0,0.0,1270818.862617486,1270818.862617486,635409.431308743,1906228.2939262288,3177047.156543715,0.0,0.0
10836461302537256960,44328077.13041062,0.0,13035722.43846228,75991492.90726992,125909964.91705447,181391606.31606975,569816311.8452365,722753247.9873865,134525345.5814739,2383671.787670396
10836461336896995328,83970815.73700708,0.0,19707661.217793267,87609048.06673378,142530181.0372173,226304827.6058336,649335542.0469747,1072213443.3124152,401310885.1731138,15553652.24012312
10836461371256733696,48979311.430067144,0.0,13140790.871481428,46590076.72616143,74066275.82107714,142159464.88239,312989746.2116486,739468140.8588185,467095384.6135671,23892347.039057143
10836461405616472064,1090613.5747425766,0.0,292603.64200410596,1037412.912560012,1649220.5276595063,3165439.3998626005,6969286.745915978,16465604.945503779,10400729.456691403,532006.6218256472
10836461474335948800,299383.937171511,0.0,80322.51972894197,284779.8426753397,452726.9293813093,868943.6225221904,1913136.3789984363,4519967.246565008,2855100.474001483,146040.9449617127
10836461543055425536,5053810.76505719,0.0,2066134.5104205057,10791007.716444327,18569939.543339685,26371237.70223797,110168731.79885882,467299943.22644037,378090871.1157738,18572263.318093237
10836461577415163904,50264281.1599756,0.0,18400769.549667887,98028858.377465,124638022.67773813,187507020.9059884,570538170.6859769,1770688644.1297712,1867779590.291545,128405278.15077472
10836461680494379008,8885876.392807841,0.0,3381421.791720668,15261832.911247686,32571819.37979724,40029009.31264879,72063098.93750542,87552474.20598635,38375372.43765656,2007040.3128080266
10836461714854117376,1078421.269530032,0.0,384265.05006242526,2057677.364850406,2379964.181031795,3656715.7989811436,9668604.485441668,23898806.98452761,30803182.238875058,2479129.3552414533
10836461749213855744,113150500.68662919,0.0,40317994.49753454,215896357.63195914,249711449.79118168,383671237.96040934,1014452764.7766756,2507519141.6531157,3231942462.141075,260116093.5324809
10836461783573594112,89910791.78575195,0.0,32296230.102392834,166385848.7254598,197750282.6624681,297066002.1391623,795378501.4340326,1969527961.598353,2558899922.0540476,203297901.7660592
10836461921012547584,9083614.080723107,0.0,3688854.92653029,8231096.542331646,19106127.349820305,17582806.333631318,63396372.04559836,162391393.41108474,240507031.4730752,14563016.583139347
10836461955372285952,29618654.45010983,0.0,12035271.230474412,26957873.243859075,61513412.07777732,55800948.28975963,204249585.42714167,524967762.791158,793151661.2811085,48681239.549883656
10836461989732024320,62042676.63237877,0.0,22673151.241378166,97548543.9362255,141866057.87599173,183488181.9843842,546262854.3708396,1254813478.0109472,1523945761.3246262,109356047.00206265
10836462024091762688,18034187.45438308,0.0,7078812.408390828,19563482.029850733,43381295.72352684,50477533.31662075,149597466.13946143,368305096.8970109,428067362.9016006,23980592.897086155
10836462058451501056,20185020.62519138,0.0,9096449.947502257,32543837.388924412,49723198.99551547,97934805.99447861,382068789.490108,1075290559.0048666,340426193.0663725,9351833.963199396
10836462092811239424,70458473.77141738,0.0,22938488.853491783,131749496.65936598,193069130.87034553,261132910.28711063,809641705.9348235,1479379898.208543,951486619.1227301,61011140.537239596
10836462127170977792,113688901.922978,0.0,40692458.49572269,216627823.61720958,250855479.4482293,385892516.78321576,1024134219.3539203,2544826650.685106,3254093862.9878173,260728125.69674414
10836462161530716160,114629389.25100741,0.0,40844954.79058885,218718145.0076693,252975203.8642922,388685860.1039906,1027711765.6986871,2540292672.1372676,3274184279.1810737,263515837.35863772
10836462195890454528,83136319.53658709,0.0,29936852.77688085,159984638.47871935,192237595.96026683,292811749.8261578,822003832.0757312,2262239733.996394,2650849477.5689616,199335902.0781207
10836462230250192896,34873016.03321872,0.0,13033287.23125865,69166813.00286259,93934636.63200897,139381782.4519318,461087053.06884474,1585946652.0253153,1531006288.0213614,96083137.63884288
10836462264609931264,19095663.67180516,0.0,7798962.449846537,40739466.79643294,69946201.39498352,99369297.72146419,414347564.011356,1755151862.1079104,1421679682.2649446,69968680.53554767
10836462298969669632,26605269.799447283,0.0,10163785.406159244,46089968.78887792,85215739.02790076,135856478.82993487,538367534.3218601,2041661109.0288672,1268470109.5095654,55669771.12112865
10836462333329408000,23105000.823446337,0.0,10975310.89513826,45426905.43851261,67994586.3130015,124276328.72445042,438740314.22986966,2317538937.984455,2229186873.2749333,94276112.39469251
10836462367689146368,55524631.57025523,0.0,27476944.946360312,92288942.47447284,124935427.17079557,209042496.25296402,737741663.1518505,2538250316.083093,1934939727.248866,91836744.45924194
10836462402048884736,61835512.26588736,0.0,18686333.803115133,87877550.83129795,142600599.50135946,203652186.7353753,663284355.67891,1476421740.6022594,564617753.9678265,14662135.618984079
10836462436408623104,27516687.43035399,0.0,7694831.342715866,41772492.93370414,62583929.62544429,107198186.88365172,372002885.0242326,1216695701.517328,923903617.1416233,43811088.396279864
10836462470768361472,52142489.908198535,0.0,17652758.689801347,68717310.75114307,116112678.05198376,192159191.93527105,539390830.7279357,1375200590.4054382,680224110.9401735,24678693.673391286
10836462505128099840,82678027.50278291,0.0,15038491.451306408,81119887.12236685,125904278.49204588,221094793.5662888,571743412.9723772,1445236991.6722004,1003986341.5049853,44628177.5267131
10836462539487838208,46696912.25811723,0.0,10993540.980676048,54241307.938717216,87139569.11562388,153979316.96017534,448152996.7601542,1077870777.218543,1048832808.1750742,64239610.71532439
10836462573847576576,61738598.335462674,0.0,15121947.939637909,70172573.24758315,109886200.16629979,210991930.21338278,525351859.9788861,1116942961.4876904,848973071.9175678,41299720.591740996
10836462608207314944,28356302.59022774,0.0,6187258.609337527,32716466.669039525,46367289.37176523,98848986.76897119,219282183.515652,599212317.7207166,602312889.0666827,36280953.15873858
10836462642567053312,70473424.06198137,0.0,11108642.06510823,91038442.0062138,104206139.01740631,210200599.21956086,489327867.5809968,1109288494.9529853,794446162.9161973,43302076.01721434
10836462676926791680,140129762.67368132,0.0,34653902.613857016,183747443.32213005,231710525.2794928,353252982.96036905,752231613.0160517,1290201023.626283,392507210.51377064,11620420.717536107
10836462711286530048,95292168.77112284,0.0,23825977.38134001,115468433.860869,170500074.80832994,236858684.74550053,665071221.947452,1175232185.297366,473198754.3722819,14663997.787122477
10836462745646268416,113581833.65814865,0.0,29167026.89217722,144573814.609342,246302197.10519496,321516406.22686744,1042613101.9871879,1399930959.2238064,242998726.72515774,2206540.8796598595
10836462780006006784,150286837.09775943,0.0,38472979.291121125,184185481.76655835,284685116.1675116,391036905.3442619,1101941124.7643862,1752335509.6101477,381647636.139253,5845798.343701056
10836462814365745152,116056356.9232032,0.0,36208872.57651341,180932994.30056864,258615250.00020787,348944390.73702645,935111146.4463419,1262617384.598465,219453569.48081577,2944255.409132175
10836462848725483520,173736965.45976698,0.0,44651687.34150936,248511259.92917886,308696019.4495406,421802085.0231307,910380227.7850553,1490555919.580913,306861926.5985173,5446216.792632902
10836462883085221888,54318361.20961893,0.0,18671436.71688421,79978690.86227329,108051499.44211613,160389349.71178564,455456712.531944,628034199.2287498,176545690.0735371,7476109.113996655
10836462917444960256,65988722.78428273,0.0,20078613.140091717,94893844.55815496,143498401.25323614,198321566.2610992,584518853.1534101,728321294.3531891,163466980.21633688,5671094.224359181
10836462951804698624,6622733.471356697,0.0,482131.76097833534,11362728.40158717,23345615.747696772,28133813.911413312,54602699.60091906,59210211.34676845,13910869.203868704,1253652.6255783932
10836462986164436992,491.5949819690575,0.0,0.0,884.8709675443035,1769.741935088607,2064.6989242700415,3342.845877389591,2654.6129026329104,688.2329747566805,98.3189963938115
10836463020524175360,942858.676400898,0.0,0.0,1697145.6175216164,3394291.235043233,3960006.4408837715,6411438.999526106,5091436.852564849,1320002.146961257,188571.7352801796
10836463054883913728,11679373.369780723,0.0,2066449.3380701144,18861048.14270118,32635451.76092208,42313564.15814266,91087229.79253556,102680860.43120609,29099525.557171717,2113333.976010132
10836463089243652096,22896497.845899656,0.0,6623379.737532298,34284621.93566251,52265539.902014755,74562883.19344243,193092806.3317231,250606183.02886188,72916255.0573434,3866012.5205226066
10836463123603390464,30138324.236481056,0.0,7348632.82616398,31000581.59380167,51312242.71318301,91040301.21577281,193717238.30992982,428366624.66634303,265057645.82273746,13910743.69718121
10836463157963128832,47377295.94981834,0.0,12588988.389085867,62429064.3258489,108742273.35160442,163897995.66610554,465638489.98129344,782258395.7487619,216848292.29000878,7371196.029592773
10836463192322867200,34560491.79540034,0.0,13086728.118090883,59822821.97951511,85985055.45895179,116923066.54730043,335307367.3093818,437873338.0740717,103443884.11736982,5091918.356916599
10836463226682605568,77971468.72400947,0.0,19307111.3892173,101440397.79288788,154205059.10984418,196004080.40204906,553606192.9459854,800304301.9469429,192605430.79545766,3671292.3038093434
10836463261042343936,60438077.40380995,0.0,20156090.48219701,98739098.48585436,133919817.95533967,184614438.3861821,525566850.9603933,703840171.8038015,172570918.34622,6006000.147648949
10836463295402082304,91308304.4409309,0.0,24638476.25134248,162812232.9686084,224912424.28561467,286042515.52718914,683925137.9252589,1114579181.5426006,235409339.50790346,4583498.123794515
10836463329761820672,28657984.141879488,0.0,8558752.746631116,56558155.77811922,68638544.04765497,94688186.2443067,215614709.29250234,318144323.07033527,78599684.1958306,1610343.360021056
10836463364121559040,28371696.423831075,0.0,11235558.244134216,55002020.886840224,76362541.64228864,119295666.06220017,401926694.1695279,764784849.2762449,141201002.7458096,1347619.692223046
10836463398481297408,63229867.89377468,0.0,23999042.403507102,116478821.89858466,156036700.757387,271128862.4698179,722697556.3000968,1332639663.4591475,499513847.770334,11500015.10987168
10836463432841035776,122876996.9437459,0.0,34260750.82875865,187520237.7454944,271545390.40272176,357744934.9535374,837790102.6809638,1183309169.7466943,225118373.3123317,2793761.971666971
10836463467200774144,21840920.694991678,0.0,5879122.094206682,31415770.370210573,45628428.384699464,77899399.52803628,222328161.2363027,326901524.3064559,65600912.967923835,918627.2284022302
10836463501560512512,15422029.130203329,0.0,2696712.5433047004,22789291.66165834,30778223.455038965,48214948.44987628,121431942.19565116,169570887.7772075,35584653.604974076,430309.2102611952
10836463535920250880,134971177.52726313,0.0,33348797.263377044,196139243.20001,262559646.0644653,360048512.4143429,825977273.0897195,1260410506.3485818,250155469.1799688,6457686.580279158
10836463570279989248,89185203.78469598,0.0,23894156.334628165,139375836.5702524,186355320.641736,299813249.0106417,702649177.1354902,1407446151.3776588,468450978.4831532,13844177.306386704
10836463604639727616,73394177.63286352,0.0,26066178.628695488,131434407.65960862,166943423.38372415,266023115.90685704,626102121.4740064,1050065014.7122452,268498029.2520781,3348394.1248290287
10836463638999465984,115072749.80933738,0.0,31629489.088892486,169272710.0442938,210172248.7949526,342751114.1324674,763305102.5355209,1419932066.1055703,476598751.0493353,12216844.971928451
10836463673359204352,53934429.04081936,0.0,13573898.853699293,80216352.06454565,124463587.17015027,201755583.14193475,566374792.4059839,1316480820.413917,818072150.0406821,29076519.682934612
10836463707718942720,70172575.11350451,0.0,6843792.379691997,39147605.06822396,54475180.934656814,110784580.89994983,339209441.70505506,1200739024.261404,1270224348.8148875,68676333.92373516
10836463742078681088,74964785.94908997,0.0,16788988.370056633,96083698.69557188,129987752.81239158,256030343.73027575,584868159.565157,1284450903.5772076,638143632.1748686,26477655.84276812
10836463776438419456,80322532.39579098,0.0,20680610.26901888,136524892.99660394,171949892.59712732,262143926.92687872,609970904.593789,1166093786.0160573,388742772.8270731,10494043.717041325
10836463810798157824,107963530.28332818,0.0,32991897.444827147,189182859.26895618,231674649.92902085,342085963.589695,748263292.6603112,1240646610.1639693,303371838.6661695,5046976.045918774
10836463845157896192,79916649.2506643,0.0,28561739.138498537,131714746.39344628,160147535.86390033,282856827.8744736,707615055.576246,1450993705.5804765,606046690.5924844,12940955.553113908
10836463879517634560,91841795.16689734,0.0,41521770.20087443,152469519.78592652,204463606.4939256,314235362.65711725,794844576.1584562,1295419692.4913297,403483545.2137095,12300199.320815183
10836463913877372928,63418933.15526263,0.0,35937426.92588269,112622761.10839026,147095177.56032658,259677974.10582387,593560610.0821658,1256422477.608243,449762440.64334697,13590582.330328649
10836463948237111296,59942344.301759444,0.0,25130655.59735268,107123103.84073257,129527265.06947143,252962993.58970353,561639751.0987588,1216097068.1878517,569935268.2557741,19482168.04134271
10836463982596849664,78757506.62810773,0.0,27734154.68908345,145896372.98360002,178666404.41282672,346443385.68259776,778861989.0057405,1627985854.3813322,696173183.7996503,17511406.155045833
10836464016956588032,60016677.729634434,0.0,17271523.636907198,113247111.71918337,149281157.5759589,277185433.40678567,627732543.2234503,1338080652.8571203,577978493.6401079,13281573.840267735
10836464051316326400,69852156.12223026,0.0,17217727.383085243,103479575.97170348,142991313.42467698,301854357.92117655,608405307.0191184,1427058507.6582065,746950651.8586864,31281430.60470803
10836464085676064768,86823552.6941548,0.0,17070779.339692455,99708026.28762993,146567828.77065748,274046901.2936973,640303266.5850786,1251312119.8913844,526477392.4654245,12434793.940111564
10836464120035803136,97272599.32877451,0.0,17738316.18390207,101677242.50411165,145553013.16388875,284393014.89524984,632059231.7977089,1374384641.5032105,1241351831.4740179,74585016.42492418
10836464154395541504,65327177.152957186,0.0,15559668.195776455,88137896.35472506,130792819.35521974,270051795.0213492,603963157.6019363,1597213508.3549268,1370952435.3075995,82800462.64027242
10836464188755279872,33259388.84880498,0.0,6311118.259936129,38965914.418035835,62693368.02493313,130707714.35850364,335982674.7077062,1139936773.3966036,1931246994.855501,146635215.69268507
10836464223115018240,53935181.672986045,0.0,8618338.536686206,46029729.10859242,72365090.7963914,156566313.84812284,401463619.90671915,1220566710.3561094,2217156298.7481112,205750948.90087593
10836464257474756608,44311889.34759729,0.0,10605208.504693924,55327255.20328834,70270876.64779815,165231458.58442923,386330780.8762285,1160079902.7956483,1737366265.349155,161888025.44093177
10836464291834494976,85279360.91837665,0.0,15183777.259623058,65541780.93890769,96504230.90802984,189873710.49706498,470807294.4353926,1392807667.4126782,1805096599.7151575,127120300.21183632
10836464326194233344,87835175.48378381,0.0,9649085.675399628,50827671.13573827,87144907.51422468,181585168.34197736,425164816.137635,1171555899.829416,1180174138.265865,61203944.43989988
10836464360553971712,62209544.321238555,0.0,11951774.690289432,74659586.21827513,110831418.45460281,243694149.64230454,549834857.0510322,1418928875.0148923,1222615965.6321876,70310663.36480233
10836464394913710080,78224598.97137295,0.0,18514460.80267973,84100239.81633282,113720681.50881845,235570555.085737,561998049.6814659,1447791957.225578,1250510881.689342,74280222.7810631
10836464429273448448,83566026.54882827,0.0,9729821.500477506,50859776.920693584,79280930.7443764,170678278.20515123,402449642.243339,1197120044.3042552,1356401946.1430452,72606259.02486622
10836464463633186816,67046621.68683733,0.0,22919086.882202838,79966483.59929365,132453727.9343223,246026276.26100618,603983605.2188306,1443552926.3178442,1042355564.9307382,41309922.32508904
10836464497992925184,25682966.718878955,0.0,8354691.124557345,34371431.80962958,50605064.15928079,78549757.96783471,167506154.79807627,375191450.83007205,143247411.9615457,3477833.197303514
10836464532352663552,94069826.96752553,0.0,34948614.03807608,153516433.456309,226338464.09481072,324185597.36882883,830719759.8409168,1260877402.366326,307391874.70133924,4794654.26144563
10836464566712401920,55397944.15279709,0.0,18322548.171426523,78205693.33237442,106931305.96826118,209267444.02442092,517221307.1752236,1234143558.2727735,603611072.1720744,13318216.324507684
10836464601072140288,75638163.25675432,0.0,18717716.902525544,107149266.6376976,136040628.61175907,238472494.17812848,624150156.608396,1275770717.3590033,520258390.4126556,14191866.321325677
10836464635431878656,69244873.74266557,0.0,17906055.55059095,111912619.79112598,141991576.68328026,275064723.27540404,593815715.8368096,1192302247.3313887,467006833.7028606,14134573.481070876
